-0.0014069446789352624, 0.1100265912544316
0.2897743260734988, 0.15176008779334804
0.593224154426248, 0.22924404862400793
0.9043277618324046, 0.36515490460915045
1.1858855309809218, 0.5875612020935335
1.490742304012606, 0.9942596657099441
1.7829365749338735, 1.5005276042546005
2.093364848894141, 2.055915498902583
2.095165738083178, 1.3748100624683435
2.0983735719511505, 0.5854191288198545
2.3889920648320104, 0.32046682424447037
2.686026225448815, 0.2267326523721085
2.994147110135629, 0.1372087624514604
